observation_id,listing_id,date,price_inr,in_stock,shipping_cost_inr,is_local_quote,sku_id,retailer_id,chipset,brand,model_name,vram_gb,msrp_inr,is_reference_spec,total_effective_price_inr,msrp_premium_ratio,ref_sku_daily_price_inr,premium_over_reference,price_lag_1d,price_diff_lag_1d,price_lag_3d,price_diff_lag_3d,price_lag_7d,price_diff_lag_7d,price_lag_14d,price_diff_lag_14d,rolling_median_3d,rolling_std_3d,price_volatility_3d,rolling_median_7d,rolling_std_7d,price_volatility_7d,rolling_median_14d,rolling_std_14d,price_volatility_14d,usd_inr_rate,crypto_mining_index,silicon_supply_index,import_duty_rate
OBS-1102,LST-5060TI-16G-MSI-SH-VEDANT,2026-07-05,83300,True,0,False,RTX5060TI-16G-MSI-SHADOW,VEDANT,RTX 5060 Ti,MSI,MSI Shadow GeForce RTX 5060 Ti 16GB GDDR7 2X OC,16,48999,False,83300,1.7,105800.0,0.7873,83600.0,-300.0,81100.0,2200.0,74500.0,8800.0,63200.0,20100.0,81100.0,1537.3136743466962,0.019,77800.0,3512.8336140500337,0.0452,72700.0,6519.657511398431,0.0897,84.0,52.0,96.8,0.18
OBS-1114,LST-5060TI-16G-MSI-SH-MD,2026-07-10,85400,True,0,False,RTX5060TI-16G-MSI-SHADOW,MDCOMPUTERS,RTX 5060 Ti,MSI,MSI Shadow GeForce RTX 5060 Ti 16GB GDDR7 2X OC,16,48999,False,85400,1.7429,108000.0,0.7907,83300.0,2100.0,80800.0,4600.0,74200.0,11200.0,65600.0,19800.0,83300.0,1537.3136743466962,0.0185,80800.0,3416.0684726046734,0.0423,74350.0,6411.1895657788455,0.0862,84.08,51.2,96.3,0.18
OBS-1115,LST-5060TI-16G-MSI-SH-VEDANT,2026-07-10,85100,True,0,False,RTX5060TI-16G-MSI-SHADOW,VEDANT,RTX 5060 Ti,MSI,MSI Shadow GeForce RTX 5060 Ti 16GB GDDR7 2X OC,16,48999,False,85100,1.7368,108000.0,0.788,85400.0,-300.0,83600.0,1500.0,77800.0,7300.0,65300.0,19800.0,83600.0,1135.7816691600547,0.0136,81100.0,2973.6941912135103,0.0367,76000.0,6498.829142220933,0.0855,84.08,51.2,96.3,0.18
OBS-1127,LST-5060TI-16G-MSI-SH-MD,2026-07-15,86900,True,0,False,RTX5060TI-16G-MSI-SHADOW,MDCOMPUTERS,RTX 5060 Ti,MSI,MSI Shadow GeForce RTX 5060 Ti 16GB GDDR7 2X OC,16,48999,False,86900,1.7735,109800.0,0.7914,85100.0,1800.0,83300.0,3600.0,77500.0,9400.0,68200.0,18700.0,85100.0,1135.7816691600547,0.0133,83300.0,2792.8480087537578,0.0335,77650.0,6176.101583461087,0.0795,84.15,49.7,95.9,0.18
OBS-1128,LST-5060TI-16G-MSI-SH-VEDANT,2026-07-15,86600,True,0,False,RTX5060TI-16G-MSI-SHADOW,VEDANT,RTX 5060 Ti,MSI,MSI Shadow GeForce RTX 5060 Ti 16GB GDDR7 2X OC,16,48999,False,86600,1.7674,109800.0,0.7887,86900.0,-300.0,85400.0,1200.0,81100.0,5500.0,67900.0,18700.0,85400.0,964.3650760992955,0.0113,83600.0,2251.560305548939,0.0269,79300.0,6089.822170304628,0.0768,84.15,49.7,95.9,0.18
OBS-1140,LST-5060TI-16G-MSI-SH-MD,2026-07-20,87900,True,0,False,RTX5060TI-16G-MSI-SHADOW,MDCOMPUTERS,RTX 5060 Ti,MSI,MSI Shadow GeForce RTX 5060 Ti 16GB GDDR7 2X OC,16,48999,False,87900,1.7939,111000.0,0.7919,86600.0,1300.0,85100.0,2800.0,80800.0,7100.0,71200.0,16700.0,86600.0,964.3650760992955,0.0111,85100.0,2132.068077176265,0.0251,80950.0,5596.589424534628,0.0691,84.22,50.8,95.4,0.18
OBS-1141,LST-5060TI-16G-MSI-SH-VEDANT,2026-07-20,87600,True,0,False,RTX5060TI-16G-MSI-SHADOW,VEDANT,RTX 5060 Ti,MSI,MSI Shadow GeForce RTX 5060 Ti 16GB GDDR7 2X OC,16,48999,False,87600,1.7878,111000.0,0.7892,87900.0,-300.0,86900.0,700.0,83600.0,4000.0,70900.0,16700.0,86900.0,680.6859285554066,0.0078,85400.0,1709.6365528547137,0.02,82200.0,5369.838436597923,0.0653,84.22,50.8,95.4,0.18
OBS-1153,LST-5060TI-16G-MSI-SH-MD,2026-07-25,88500,True,0,False,RTX5060TI-16G-MSI-SHADOW,MDCOMPUTERS,RTX 5060 Ti,MSI,MSI Shadow GeForce RTX 5060 Ti 16GB GDDR7 2X OC,16,48999,False,88500,1.8062,112000.0,0.7902,87600.0,900.0,86600.0,1900.0,83300.0,5200.0,74500.0,14000.0,87600.0,680.6859285554066,0.0078,86600.0,1618.052915727739,0.0187,83450.0,4744.7889287113185,0.0569,84.3,51.9,94.9,0.18
OBS-1154,LST-5060TI-16G-MSI-SH-VEDANT,2026-07-25,88200,True,0,False,RTX5060TI-16G-MSI-SHADOW,VEDANT,RTX 5060 Ti,MSI,MSI Shadow GeForce RTX 5060 Ti 16GB GDDR7 2X OC,16,48999,False,88200,1.8,112000.0,0.7875,88500.0,-300.0,87900.0,300.0,85400.0,2800.0,74200.0,14000.0,87900.0,458.257569495584,0.0052,86900.0,1266.039945205887,0.0146,84350.0,4438.202041664712,0.0526,84.3,51.9,94.9,0.18
OBS-1166,LST-5060TI-16G-MSI-SH-MD,2026-07-30,88800,True,0,False,RTX5060TI-16G-MSI-SHADOW,MDCOMPUTERS,RTX 5060 Ti,MSI,MSI Shadow GeForce RTX 5060 Ti 16GB GDDR7 2X OC,16,48999,False,88800,1.8123,112500.0,0.7893,88200.0,600.0,87600.0,1200.0,85100.0,3700.0,77800.0,11000.0,88200.0,458.257569495584,0.0052,87600.0,1167.4147261607222,0.0133,85250.0,3752.6327754327554,0.044,84.38,50.1,94.5,0.18
OBS-1167,LST-5060TI-16G-MSI-SH-VEDANT,2026-07-30,88500,True,0,False,RTX5060TI-16G-MSI-SHADOW,VEDANT,RTX 5060 Ti,MSI,MSI Shadow GeForce RTX 5060 Ti 16GB GDDR7 2X OC,16,48999,False,88500,1.8062,112500.0,0.7867,88800.0,-300.0,88500.0,0.0,86900.0,1600.0,77500.0,11000.0,88500.0,300.0,0.0034,87900.0,811.2306935114017,0.0092,86000.0,3422.4292509884444,0.0398,84.38,50.1,94.5,0.18
OBS-1004,LST-5060TI-8G-MD,2026-06-01,52500,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,52500,1.25,81500.0,0.6442,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,83.5,50.2,100.0,0.18
OBS-1005,LST-5060TI-8G-VEDANT,2026-06-01,52200,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,52200,1.2429,81500.0,0.6405,52500.0,-300.0,,,,,,,52500.0,0.0,0.0,52500.0,0.0,0.0,52500.0,0.0,0.0,83.5,50.2,100.0,0.18
OBS-1017,LST-5060TI-8G-MD,2026-06-05,54100,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,54100,1.2881,84000.0,0.644,52200.0,1900.0,,,,,,,52350.0,212.13203435596427,0.0041,52350.0,212.13203435596427,0.0041,52350.0,212.13203435596427,0.0041,83.55,51.1,99.5,0.18
OBS-1018,LST-5060TI-8G-VEDANT,2026-06-05,53800,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,53800,1.281,84000.0,0.6405,54100.0,-300.0,52500.0,1300.0,,,,,52500.0,1021.4368964029698,0.0195,52500.0,1021.4368964029698,0.0195,52500.0,1021.4368964029698,0.0195,83.55,51.1,99.5,0.18
OBS-1030,LST-5060TI-8G-MD,2026-06-10,56200,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,56200,1.3381,87500.0,0.6423,53800.0,2400.0,52200.0,4000.0,,,,,53800.0,1021.4368964029698,0.019,53150.0,939.8581453247779,0.0177,53150.0,939.8581453247779,0.0177,83.62,49.8,99.1,0.18
OBS-1031,LST-5060TI-8G-VEDANT,2026-06-10,55900,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,55900,1.331,87500.0,0.6389,56200.0,-300.0,54100.0,1800.0,,,,,54100.0,1307.669683062202,0.0242,53800.0,1588.3954167649813,0.0295,53800.0,1588.3954167649813,0.0295,83.62,49.8,99.1,0.18
OBS-1043,LST-5060TI-8G-MD,2026-06-15,58500,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,58500,1.3929,91200.0,0.6414,55900.0,2600.0,53800.0,4700.0,,,,,55900.0,1307.669683062202,0.0234,53950.0,1667.8329252855833,0.0309,53950.0,1667.8329252855833,0.0309,83.7,52.4,98.6,0.18
OBS-1044,LST-5060TI-8G-VEDANT,2026-06-15,58200,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,58200,1.3857,91200.0,0.6382,58500.0,-300.0,56200.0,2000.0,52500.0,5700.0,,,56200.0,1422.4392195567923,0.0253,54100.0,2250.079363679679,0.0416,54100.0,2250.079363679679,0.0416,83.7,52.4,98.6,0.18
OBS-1056,LST-5060TI-8G-MD,2026-06-20,61000,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,61000,1.4524,95000.0,0.6421,58200.0,2800.0,55900.0,5100.0,52200.0,8800.0,,,58200.0,1422.4392195567923,0.0244,55900.0,2332.993172484044,0.0417,55000.0,2415.278747592385,0.0439,83.78,51.0,98.2,0.18
OBS-1057,LST-5060TI-8G-VEDANT,2026-06-20,60700,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,60700,1.4453,95000.0,0.6389,61000.0,-300.0,58500.0,2200.0,54100.0,6600.0,,,58500.0,1537.313674346693,0.0263,56200.0,2580.328513599632,0.0459,55900.0,2979.000578120867,0.0533,83.78,51.0,98.2,0.18
OBS-1069,LST-5060TI-8G-MD,2026-06-25,63500,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,63500,1.5119,98900.0,0.6421,60700.0,2800.0,58200.0,5300.0,53800.0,9700.0,,,60700.0,1537.313674346693,0.0253,58200.0,2628.5973083612253,0.0452,56050.0,3204.3200006657703,0.0572,83.85,48.9,97.8,0.18
OBS-1070,LST-5060TI-8G-VEDANT,2026-06-25,63200,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,63200,1.5048,98900.0,0.639,63500.0,-300.0,61000.0,2200.0,56200.0,7000.0,,,61000.0,1537.313674346693,0.0252,58500.0,2748.8525744736785,0.047,56200.0,3733.7039859294514,0.0664,83.85,48.9,97.8,0.18
OBS-1082,LST-5060TI-8G-MD,2026-06-30,66000,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,66000,1.5715,102800.0,0.642,63200.0,2800.0,60700.0,5300.0,55900.0,10100.0,,,63200.0,1537.313674346693,0.0243,60700.0,2772.9990641044064,0.0457,57200.0,3989.2659004185775,0.0697,83.92,50.5,97.2,0.18
OBS-1083,LST-5060TI-8G-VEDANT,2026-06-30,65700,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,65700,1.5643,102800.0,0.6391,66000.0,-300.0,63500.0,2200.0,58500.0,7200.0,,,63500.0,1537.313674346693,0.0242,61000.0,2824.5522190420484,0.0463,58200.0,4490.83111490113,0.0772,83.92,50.5,97.2,0.18
OBS-1095,LST-5060TI-8G-MD,2026-07-05,68000,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,68000,1.6191,105800.0,0.6427,65700.0,2300.0,63200.0,4800.0,58200.0,9800.0,52500.0,15500.0,65700.0,1537.313674346693,0.0234,63200.0,2824.5522190420484,0.0447,58350.0,4764.480530474939,0.0817,84.0,52.0,96.8,0.18
OBS-1096,LST-5060TI-8G-VEDANT,2026-07-05,67700,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,67700,1.6119,105800.0,0.6399,68000.0,-300.0,66000.0,1700.0,61000.0,6700.0,52200.0,15500.0,66000.0,1250.3332889007347,0.0189,63500.0,2697.7945136899057,0.0425,59600.0,5012.731044797096,0.0841,84.0,52.0,96.8,0.18
OBS-1108,LST-5060TI-8G-MD,2026-07-10,69500,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,69500,1.6548,108000.0,0.6435,67700.0,1800.0,65700.0,3800.0,60700.0,8800.0,54100.0,15400.0,67700.0,1250.3332889007347,0.0185,65700.0,2638.000685945273,0.0402,60850.0,4919.265781005932,0.0808,84.08,51.2,96.3,0.18
OBS-1109,LST-5060TI-8G-VEDANT,2026-07-10,69200,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,69200,1.6477,108000.0,0.6407,69500.0,-300.0,68000.0,1200.0,63500.0,5700.0,53800.0,15400.0,68000.0,964.3650760992955,0.0142,66000.0,2343.58293055336,0.0355,62100.0,5004.530914114707,0.0806,84.08,51.2,96.3,0.18
OBS-1121,LST-5060TI-8G-MD,2026-07-15,70600,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,70600,1.681,109800.0,0.643,69200.0,1400.0,67700.0,2900.0,63200.0,7400.0,56200.0,14400.0,69200.0,964.3650760992955,0.0139,67700.0,2224.7525277036857,0.0329,63350.0,4751.269350348451,0.075,84.15,49.7,95.9,0.18
OBS-1122,LST-5060TI-8G-VEDANT,2026-07-15,70300,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,70300,1.6738,109800.0,0.6403,70600.0,-300.0,69500.0,800.0,66000.0,4300.0,55900.0,14400.0,69500.0,737.1114795831973,0.0106,68000.0,1814.7543451755237,0.0267,64600.0,4702.728924854112,0.0728,84.15,49.7,95.9,0.18
OBS-1134,LST-5060TI-8G-MD,2026-07-20,71500,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,71500,1.7024,111000.0,0.6441,70300.0,1200.0,69200.0,2300.0,65700.0,5800.0,58500.0,13000.0,70300.0,737.1114795831973,0.0105,69200.0,1710.1935284528465,0.0247,65850.0,4325.90586333796,0.0657,84.22,50.8,95.4,0.18
OBS-1135,LST-5060TI-8G-VEDANT,2026-07-20,71200,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,71200,1.6953,111000.0,0.6414,71500.0,-300.0,70600.0,600.0,68000.0,3200.0,58200.0,13000.0,70600.0,624.4997998398397,0.0088,69500.0,1379.4408805226874,0.0198,66850.0,4181.493765377434,0.0626,84.22,50.8,95.4,0.18
OBS-1147,LST-5060TI-8G-MD,2026-07-25,72000,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,72000,1.7143,112000.0,0.6429,71200.0,800.0,70300.0,1700.0,67700.0,4300.0,61000.0,11000.0,71200.0,624.4997998398397,0.0088,70300.0,1311.487704860419,0.0187,67850.0,3714.724192208098,0.0547,84.3,51.9,94.9,0.18
OBS-1148,LST-5060TI-8G-VEDANT,2026-07-25,71700,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,71700,1.7072,112000.0,0.6402,72000.0,-300.0,71500.0,200.0,69500.0,2200.0,60700.0,11000.0,71500.0,404.145188432736,0.0057,70600.0,1031.873008059586,0.0146,68600.0,3503.726430687649,0.0511,84.3,51.9,94.9,0.18
OBS-1160,LST-5060TI-8G-MD,2026-07-30,72500,True,0,False,RTX5060TI-8G-MSI-VENTUS,MDCOMPUTERS,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,72500,1.7262,112500.0,0.6444,71700.0,800.0,71200.0,1300.0,69200.0,3300.0,63500.0,9000.0,71700.0,404.145188432736,0.0056,71200.0,969.0446940402929,0.0136,69350.0,2985.910136065663,0.0431,84.38,50.1,94.5,0.18
OBS-1161,LST-5060TI-8G-VEDANT,2026-07-30,72200,True,0,False,RTX5060TI-8G-MSI-VENTUS,VEDANT,RTX 5060 Ti,MSI,GeForce RTX 5060 Ti Ventus 2X 8GB,8,41999,False,72200,1.7191,112500.0,0.6418,72500.0,-300.0,72000.0,200.0,70600.0,1600.0,63200.0,9000.0,72000.0,404.145188432736,0.0056,71500.0,770.2813338861035,0.0108,69900.0,2769.387205593654,0.0396,84.38,50.1,94.5,0.18
OBS-1006,LST-5070-12G-MD,2026-06-01,81500,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,81500,1.2539,81500.0,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,83.5,50.2,100.0,0.18
OBS-1019,LST-5070-12G-MD,2026-06-05,84000,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,84000,1.2923,84000.0,1.0,81500.0,2500.0,,,,,,,81500.0,0.0,0.0,81500.0,0.0,0.0,81500.0,0.0,0.0,83.55,51.1,99.5,0.18
OBS-1032,LST-5070-12G-MD,2026-06-10,87500,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,87500,1.3462,87500.0,1.0,84000.0,3500.0,,,,,,,82750.0,1767.7669529663688,0.0214,82750.0,1767.7669529663688,0.0214,82750.0,1767.7669529663688,0.0214,83.62,49.8,99.1,0.18
OBS-1045,LST-5070-12G-MD,2026-06-15,91200,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,91200,1.4031,91200.0,1.0,87500.0,3700.0,81500.0,9700.0,,,,,84000.0,3013.856886670856,0.0359,84000.0,3013.856886670856,0.0359,84000.0,3013.856886670856,0.0359,83.7,52.4,98.6,0.18
OBS-1058,LST-5070-12G-MD,2026-06-20,95000,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,95000,1.4616,95000.0,1.0,91200.0,3800.0,84000.0,11000.0,,,,,87500.0,3600.462933198083,0.0411,85750.0,4224.136992728023,0.0493,85750.0,4224.136992728023,0.0493,83.78,51.0,98.2,0.18
OBS-1071,LST-5070-12G-MD,2026-06-25,98900,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,98900,1.5216,98900.0,1.0,95000.0,3900.0,87500.0,11400.0,,,,,91200.0,3750.1111094650705,0.0411,87500.0,5422.453319301146,0.062,87500.0,5422.453319301146,0.062,83.85,48.9,97.8,0.18
OBS-1084,LST-5070-12G-MD,2026-06-30,102800,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,102800,1.5816,102800.0,1.0,98900.0,3900.0,91200.0,11600.0,,,,,95000.0,3850.1082235871463,0.0405,89350.0,6626.436951082134,0.0742,89350.0,6626.436951082134,0.0742,83.92,50.5,97.2,0.18
OBS-1097,LST-5070-12G-MD,2026-07-05,105800,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,105800,1.6277,105800.0,1.0,102800.0,3000.0,95000.0,10800.0,81500.0,24300.0,,,98900.0,3900.000000000007,0.0394,91200.0,7821.09479609625,0.0858,91200.0,7821.09479609625,0.0858,84.0,52.0,96.8,0.18
OBS-1110,LST-5070-12G-MD,2026-07-10,108000,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,108000,1.6616,108000.0,1.0,105800.0,2200.0,98900.0,9100.0,84000.0,24000.0,,,102800.0,3459.7687784012464,0.0337,95000.0,8003.897859941806,0.0843,93100.0,8819.772834781115,0.0947,84.08,51.2,96.3,0.18
OBS-1123,LST-5070-12G-MD,2026-07-15,109800,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,109800,1.6893,109800.0,1.0,108000.0,1800.0,102800.0,7000.0,87500.0,22300.0,,,105800.0,2610.236260060264,0.0247,98900.0,7623.616189809397,0.0771,95000.0,9589.186618269561,0.1009,84.15,49.7,95.9,0.18
OBS-1136,LST-5070-12G-MD,2026-07-20,111000,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,111000,1.7077,111000.0,1.0,109800.0,1200.0,105800.0,5200.0,91200.0,19800.0,,,108000.0,2003.3305601755785,0.0185,102800.0,6907.449394882115,0.0672,96950.0,10185.201683488322,0.1051,84.22,50.8,95.4,0.18
OBS-1149,LST-5070-12G-MD,2026-07-25,112000,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,112000,1.7231,112000.0,1.0,111000.0,1000.0,108000.0,4000.0,95000.0,17000.0,,,109800.0,1509.9668870541686,0.0138,105800.0,5898.789222011106,0.0558,98900.0,10611.794467392489,0.1073,84.3,51.9,94.9,0.18
OBS-1162,LST-5070-12G-MD,2026-07-30,112500,True,0,False,RTX5070-12G-ASUS-TUF,MDCOMPUTERS,RTX 5070,ASUS,TUF Gaming GeForce RTX 5070 12GB,12,64999,True,112500,1.7308,112500.0,1.0,112000.0,500.0,109800.0,2700.0,98900.0,13600.0,,,111000.0,1101.5141094572477,0.0099,108000.0,4733.920151417854,0.0438,100850.0,10919.745113020419,0.1083,84.38,50.1,94.5,0.18
OBS-1007,LST-5070TI-16G-PRIME,2026-06-01,106500,True,250,False,RTX5070TI-16G-ZOTAC-TRIN,PRIMEABGB,RTX 5070 Ti,ZOTAC,Gaming GeForce RTX 5070 Ti Trinity 16GB,16,84999,False,106750,1.2559,81500.0,1.3098,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,83.5,50.2,100.0,0.18
OBS-1020,LST-5070TI-16G-PRIME,2026-06-05,109800,True,250,False,RTX5070TI-16G-ZOTAC-TRIN,PRIMEABGB,RTX 5070 Ti,ZOTAC,Gaming GeForce RTX 5070 Ti Trinity 16GB,16,84999,False,110050,1.2947,84000.0,1.3101,106750.0,3300.0,,,,,,,106750.0,0.0,0.0,106750.0,0.0,0.0,106750.0,0.0,0.0,83.55,51.1,99.5,0.18
OBS-1033,LST-5070TI-16G-PRIME,2026-06-10,114000,True,250,False,RTX5070TI-16G-ZOTAC-TRIN,PRIMEABGB,RTX 5070 Ti,ZOTAC,Gaming GeForce RTX 5070 Ti Trinity 16GB,16,84999,False,114250,1.3441,87500.0,1.3057,110050.0,4200.0,,,,,,,108400.0,2333.452377915607,0.0215,108400.0,2333.452377915607,0.0215,108400.0,2333.452377915607,0.0215,83.62,49.8,99.1,0.18
OBS-1046,LST-5070TI-16G-PRIME,2026-06-15,118800,True,250,False,RTX5070TI-16G-ZOTAC-TRIN,PRIMEABGB,RTX 5070 Ti,ZOTAC,Gaming GeForce RTX 5070 Ti Trinity 16GB,16,84999,False,119050,1.4006,91200.0,1.3054,114250.0,4800.0,106750.0,12300.0,,,,,110050.0,3758.9892258425,0.0342,110050.0,3758.9892258425,0.0342,110050.0,3758.9892258425,0.0342,83.7,52.4,98.6,0.18
OBS-1059,LST-5070TI-16G-PRIME,2026-06-20,123500,True,250,False,RTX5070TI-16G-ZOTAC-TRIN,PRIMEABGB,RTX 5070 Ti,ZOTAC,Gaming GeForce RTX 5070 Ti Trinity 16GB,16,84999,False,123750,1.4559,95000.0,1.3026,119050.0,4700.0,110050.0,13700.0,,,,,114250.0,4503.332099679081,0.0394,112150.0,5323.767462990847,0.0475,112150.0,5323.767462990847,0.0475,83.78,51.0,98.2,0.18
OBS-1072,LST-5070TI-16G-PRIME,2026-06-25,128500,True,250,False,RTX5070TI-16G-ZOTAC-TRIN,PRIMEABGB,RTX 5070 Ti,ZOTAC,Gaming GeForce RTX 5070 Ti Trinity 16GB,16,84999,False,128750,1.5147,98900.0,1.3018,123750.0,5000.0,114250.0,14500.0,,,,,119050.0,4750.087718488293,0.0399,114250.0,6815.93720628352,0.0597,114250.0,6815.93720628352,0.0597,83.85,48.9,97.8,0.18
OBS-1085,LST-5070TI-16G-PRIME,2026-06-30,133600,True,250,False,RTX5070TI-16G-ZOTAC-TRIN,PRIMEABGB,RTX 5070 Ti,ZOTAC,Gaming GeForce RTX 5070 Ti Trinity 16GB,16,84999,False,133850,1.5747,102800.0,1.302,128750.0,5100.0,119050.0,14800.0,,,,,123750.0,4850.773134253958,0.0392,116650.0,8350.98796550444,0.0716,116650.0,8350.98796550444,0.0716,83.92,50.5,97.2,0.18
OBS-1098,LST-5070TI-16G-PRIME,2026-07-05,137500,True,250,False,RTX5070TI-16G-ZOTAC-TRIN,PRIMEABGB,RTX 5070 Ti,ZOTAC,Gaming GeForce RTX 5070 Ti Trinity 16GB,16,84999,False,137750,1.6206,105800.0,1.302,133850.0,3900.0,123750.0,14000.0,106750.0,31000.0,,,128750.0,5050.082507576813,0.0392,119050.0,9909.399097634046,0.0832,119050.0,9909.399097634046,0.0832,84.0,52.0,96.8,0.18
